127.0.0.1 - - [29/Oct/2025:07:16:20 +0700] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:09 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 10092
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:25 +0700] "POST /ABCNews/AdminCategoryServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:25 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 11251
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:27 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 111028
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:30 +0700] "GET /ABCNews/ReporterNewsServlet HTTP/1.1" 200 9828
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:48 +0700] "POST /ABCNews/ReporterNewsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:48 +0700] "GET /ABCNews/ReporterNewsServlet HTTP/1.1" 200 12064
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:50 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 114008
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:51 +0700] "POST /ABCNews/AdminNewsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:51 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 114122
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:53 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 11144
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:56 +0700] "POST /ABCNews/AdminCategoryServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:41:56 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 11449
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:01 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 114012
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:03 +0700] "POST /ABCNews/AdminNewsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:03 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 111135
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:05 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 11144
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:07 +0700] "POST /ABCNews/AdminCategoryServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:07 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 10198
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:14 +0700] "GET /ABCNews/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:14 +0700] "GET /ABCNews/login.jsp HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:42:16 +0700] "GET /ABCNews/ HTTP/1.1" 200 27343
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:01 +0700] "GET /ABCNews/NewsDetailServlet?id=news22 HTTP/1.1" 200 17787
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:38 +0700] "GET /ABCNews/NewsDetailServlet?id=news22 HTTP/1.1" 200 17787
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:41 +0700] "GET /ABCNews/ HTTP/1.1" 200 27551
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:48 +0700] "GET /ABCNews/NewsDetailServlet?id=news6 HTTP/1.1" 200 16433
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:50 +0700] "GET /ABCNews/ HTTP/1.1" 200 27898
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:54 +0700] "GET /ABCNews/ HTTP/1.1" 200 27898
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:54 +0700] "GET /ABCNews/assets/css/style.css HTTP/1.1" 200 23096
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:55 +0700] "GET /ABCNews/assets/js/main.js HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:57 +0700] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:56:59 +0700] "GET /ABCNews/ HTTP/1.1" 200 27898
0:0:0:0:0:0:0:1 - - [29/Oct/2025:07:57:09 +0700] "GET /ABCNews/ HTTP/1.1" 200 27898
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:12 +0700] "POST /ABCNews/subscribe-action HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:12 +0700] "GET /ABCNews/HomeServlet HTTP/1.1" 200 28070
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:25 +0700] "GET /ABCNews/LoginServlet HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:30 +0700] "POST /ABCNews/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:30 +0700] "GET /ABCNews/manage/admin_home.jsp HTTP/1.1" 200 4497
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:34 +0700] "GET /ABCNews/ReporterNewsServlet HTTP/1.1" 200 9724
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:41 +0700] "GET /ABCNews/AdminUserServlet HTTP/1.1" 200 13233
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:02:48 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 10092
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:03:03 +0700] "POST /ABCNews/AdminCategoryServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:03:03 +0700] "GET /ABCNews/AdminCategoryServlet HTTP/1.1" 200 11251
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:03:12 +0700] "GET /ABCNews/AdminUserServlet HTTP/1.1" 200 13233
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:03:36 +0700] "POST /ABCNews/AdminUserServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:03:36 +0700] "GET /ABCNews/AdminUserServlet HTTP/1.1" 200 15145
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:04:16 +0700] "POST /ABCNews/AdminUserServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:04:16 +0700] "GET /ABCNews/AdminUserServlet HTTP/1.1" 200 16930
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:04:31 +0700] "GET /ABCNews/AdminNewsletterServlet HTTP/1.1" 200 6417
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:04:47 +0700] "GET /ABCNews/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:04:47 +0700] "GET /ABCNews/login.jsp HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:04:56 +0700] "POST /ABCNews/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:04:56 +0700] "GET /ABCNews/manage/reporter_home.jsp HTTP/1.1" 200 3489
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:05:01 +0700] "GET /ABCNews/ReporterNewsServlet HTTP/1.1" 200 8782
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:05:59 +0700] "POST /ABCNews/ReporterNewsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:05:59 +0700] "GET /ABCNews/ReporterNewsServlet HTTP/1.1" 200 12181
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:12 +0700] "GET /ABCNews/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:12 +0700] "GET /ABCNews/login.jsp HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:21 +0700] "POST /ABCNews/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:21 +0700] "GET /ABCNews/manage/admin_home.jsp HTTP/1.1" 200 4455
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:23 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 115144
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:31 +0700] "POST /ABCNews/AdminNewsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:31 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 115258
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:06:39 +0700] "GET /ABCNews/AdminNewsletterServlet HTTP/1.1" 200 6375
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:02 +0700] "GET /ABCNews/NewsDetailServlet?id=new31 HTTP/1.1" 200 13973
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:29 +0700] "GET /ABCNews/ReporterNewsServlet HTTP/1.1" 200 9786
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:48 +0700] "POST /ABCNews/ReporterNewsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:48 +0700] "GET /ABCNews/ReporterNewsServlet HTTP/1.1" 200 11855
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:51 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 117963
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:54 +0700] "POST /ABCNews/AdminNewsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:54 +0700] "GET /ABCNews/AdminNewsServlet HTTP/1.1" 200 118077
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:56 +0700] "GET /ABCNews/ HTTP/1.1" 200 29394
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:07:57 +0700] "GET /ABCNews/NewsDetailServlet?id=new31 HTTP/1.1" 200 14124
0:0:0:0:0:0:0:1 - - [29/Oct/2025:08:08:11 +0700] "GET /ABCNews/NewsDetailServlet?id=new32 HTTP/1.1" 200 13258
