0:0:0:0:0:0:0:1 - - [20/Oct/2025:08:58:15 +0700] "GET /ABCNews/assets/img/newsicon.png HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [20/Oct/2025:08:58:15 +0700] "GET /ABCNews/assets/img/newsicon.png HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:06:05 +0700] "GET /ABCNews/NewsDetailServlet?id=news5 HTTP/1.1" 200 6734
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:06:05 +0700] "GET /ABCNews/assets/img/newsicon.png HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:06:09 +0700] "GET /ABCNews/ HTTP/1.1" 200 46505
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:06:09 +0700] "GET /ABCNews/assets/img/newsicon.png HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:06:09 +0700] "GET /ABCNews/assets/img/newsicon.png HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:08:48 +0700] "GET /ABCNews/NewsDetailServlet?id=news8 HTTP/1.1" 200 6714
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:08:48 +0700] "GET /ABCNews/assets/img/newsicon.png HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:08:54 +0700] "GET /ABCNews/NewsDetailServlet?id=news6 HTTP/1.1" 200 6137
0:0:0:0:0:0:0:1 - - [20/Oct/2025:09:08:54 +0700] "GET /ABCNews/assets/img/newsicon.png HTTP/1.1" 404 795
